number,config_item,location,child_incidents,channel,reassignment_count
INC0441666,Active Directory,BHSF Corporate,0,Phone,3
INC0398340,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0439896,Active Directory,Miami Cancer Institute,0,Phone,0
INC0433121,Hardware Issue,BHMG North,0,Phone,0
INC0412756,Active Directory,,0,Phone,0
INC0455586,WZ84A93E84964D,Baptist Health Enterprises,0,Phone,0
INC0411743,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0415669,Active Directory,BHMG North,0,Phone,0
INC0461494,Cerner Millennium,Baptist Hospital of Miami,0,Phone,0
INC0435559,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0422910,PeopleSoft Portal,Homestead Hospital,0,Phone,0
INC0411529,Active Directory,,0,Phone,0
INC0441365,PeopleSoft Portal,BHSF Corporate,0,Phone,0
INC0398534,Phreesia,Baptist Health Medical Group,0,Chat,0
INC0449537,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0399883,MFA,BHMG North,0,Phone,0
INC0426049,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,2
INC0457133,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0424607,Active Directory,BHSF Corporate,0,Phone,0
INC0430528,WZ8C8CAA683581,BHSF Corporate,0,Phone,0
INC0458770,Print Server,South Miami Hospital,0,Phone,0
INC0393061,Active Directory,Doctors Hospital,0,Phone,0
INC0422815,MFA,Baptist Health Medical Group,0,Phone,0
INC0405781,WZC17A2FF6B472,BHSF Corporate,0,Self-service,0
INC0429989,Office 365 Support,Baptist Hospital of Miami,0,Phone,0
INC0461071,Imprivata OneSign Baptist,Homestead Hospital,0,Phone,0
INC0463744,fastpass,Homestead Hospital,0,Phone,0
INC0428349,Password Reset,South Miami Hospital,0,Phone,0
INC0444444,Network File Share,,0,Virtual Agent,0
INC0422319,Active Directory,BHSF Corporate,0,Phone,0
INC0420636,Outlook,Baptist Hospital of Miami,0,Phone,0
INC0462586,eCOS - Sorian Clinicals,,0,Phone,0
INC0417244,Active Directory,BHSF Corporate,0,Phone,0
INC0397725,WZ80E82CE4DCAA,Miami Cancer Institute,0,Phone,0
INC0438425,MFA,Baptist Hospital of Miami,0,Phone,0
INC0405115,eCOS - Sorian Clinicals,,0,Phone,0
INC0459608,VPN,BHSF Corporate,0,Phone,0
INC0393863,Cerner Millennium,West Kendall Baptist Hospital,0,Phone,0
INC0411809,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0444927,MFA,,0,Phone,0
INC0441100,CarePort Discharge (f/k/a naviHealth),Doctors Hospital,0,Phone,0
INC0431154,Hardware Issue,BHSF Corporate,0,Phone,0
INC0440670,Citrix,Homestead Hospital,0,Phone,0
INC0396179,Active Directory,BHSF Corporate,0,Phone,0
INC0448512,Active Directory,Miami Cancer Institute,0,Phone,0
INC0407602,Active Directory,Doctors Hospital,0,Phone,0
INC0445268,Active Directory,Homestead Hospital,0,Phone,0
INC0398510,Active Directory,Doctors Hospital,0,Phone,0
INC0443569,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0436089,WZC8D9D21B777F,Baptist Hospital of Miami,0,Phone,0
INC0415559,Hardware Issue,Baptist Outpatient Services,0,Phone,0
INC0447372,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0394062,Outlook,West Kendall Baptist Hospital,0,Self-service,0
INC0431742,VPN,Baptist Health Medical Group,0,Phone,0
INC0399197,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0450124,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0394060,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,0
INC0410354,Citrix,BHSF Corporate,0,Phone,0
INC0445833,MFA,Baptist Outpatient Services,0,Phone,0
INC0441280,Outlook,South Miami Hospital,0,Phone,0
INC0393838,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,0
INC0416221,Active Directory,South Miami Hospital,0,Phone,0
INC0460721,Active Directory,Miami Cancer Institute,0,Phone,0
INC0457027,Citrix Boca,,0,Phone,0
INC0446079,Active Directory,,0,Phone,0
INC0445431,Cerner PowerChart Touch,Baptist Hospital of Miami,0,Phone,0
INC0424247,Imprivata OneSign Baptist,BHSF Corporate,0,Phone,0
INC0430759,OptiLink StaffRunner & PCSS,Boca Raton Regional Hospital,0,Phone,0
INC0443574,WebScheduler,Baptist Hospital of Miami,0,Phone,2
INC0462958,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0455591,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0421360,Zoom,BHSF Corporate,0,Phone,0
INC0446906,WZ98FA9B6EB333,Miami Cancer Institute,0,Phone,0
INC0446531,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0401055,Active Directory,BHSF Corporate,0,Phone,0
INC0433736,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0442691,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0430392,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0462388,Cerner FirstNet,Baptist Hospital of Miami,0,Phone,0
INC0406374,Active Directory,,0,Phone,0
INC0441653,MFA,BHSF Corporate,0,Phone,0
INC0414981,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0402403,eCOS - Sorian Clinicals,,0,Phone,0
INC0456618,Active Directory,BHSF Corporate,0,Phone,0
INC0397487,WAM,Homestead Hospital,0,Phone,0
INC0433993,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0447361,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0452575,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0447718,MFA,BHSF Corporate,0,Phone,0
INC0450656,Active Directory,South Miami Hospital,0,Phone,0
INC0406992,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0418778,Hardware Issue,Homestead Hospital,0,Self-service,1
INC0448118,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0433910,MFA,Boca Raton Regional Hospital,0,Phone,0
INC0463405,WZEB1F293DD7F3,BHSF Corporate,0,Phone,0
INC0449799,WZEE5A6F8A011A,BHSF Corporate,0,Phone,0
INC0450697,MFA,,0,Phone,0
INC0430066,ITAM Software Installation,BHSF Corporate,0,Phone,0
INC0425005,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0462267,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0440708,Active Directory,Miami Cancer Institute,0,Phone,0
INC0437462,WebScheduler,Baptist Hospital of Miami,0,Phone,3
INC0458709,eCOS - Sorian Clinicals,BHMG North,0,Phone,0
INC0432854,Active Directory,Doctors Hospital,0,Phone,0
INC0449231,OptiLink StaffRunner & PCSS,Boca Raton Regional Hospital,0,Phone,0
INC0446449,Active Directory,Baptist Health Enterprises,0,Phone,0
INC0394212,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0429539,Active Directory,Doctors Hospital,0,Phone,0
INC0392503,PeopleSoft Portal,South Miami Hospital,0,Phone,0
INC0435734,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0427113,VPN,Baptist Hospital of Miami,0,Phone,0
INC0436856,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0439785,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0419101,Pineapple Connect - Intranet,Baptist Outpatient Services,0,Phone,0
INC0456924,Imprivata OneSign Bethesda,,0,Phone,0
INC0418567,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0421710,Password Reset,"Bethesda Hospital, Inc",0,Phone,0
INC0450247,Ansos,West Kendall Baptist Hospital,0,Phone,0
INC0456296,Active Directory,BHSF Corporate,0,Phone,0
INC0430141,Password Reset,BHSF Corporate,0,Phone,0
INC0458755,MFA,,0,Phone,0
INC0449931,Active Directory,BHSF Corporate,0,Phone,0
INC0441587,Outlook,Homestead Hospital,0,Phone,0
INC0431552,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0396491,WZE0125947FC25,BHSF Corporate,0,Phone,0
INC0401885,Active Directory,Homestead Hospital,0,Phone,0
INC0423945,Cerner PowerChart Acute Case Management,Boca Raton Regional Hospital,0,Phone,0
INC0427796,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0408250,PeopleSoft Portal,"Bethesda Hospital, Inc",0,Phone,0
INC0412109,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0460484,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0438048,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0450524,Kronos - Time & Attendance,Doctors Hospital,0,Phone,0
INC0451351,VPN,Miami Cancer Institute,0,Phone,0
INC0399154,Active Directory,BHSF Corporate,0,Phone,0
INC0446625,Hardware Issue,Boca Raton Regional Hospital,0,Phone,0
INC0448669,VPN,BHSF Corporate,0,Phone,0
INC0449348,MFA,Miami Cancer Institute,0,Phone,0
INC0405751,Avaya,BHMG North,0,Phone,0
INC0436036,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0464133,Active Directory,,0,Phone,0
INC0412670,Active Directory,Baptist Health Endoscopy Center at Flagler,0,Phone,2
INC0392470,Active Directory,BHSF Corporate,0,Phone,0
INC0428196,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0391676,Active Directory,,0,Phone,0
INC0427539,Cerner Millennium,,0,Phone,0
INC0436545,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,3
INC0425095,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0392069,PeopleSoft Portal,Baptist Health Medical Group,0,Phone,0
INC0402217,VPN,"Bethesda Hospital, Inc",0,Phone,0
INC0431452,MFA,BHSF Corporate,0,Phone,0
INC0414965,MFA,Baptist Hospital of Miami,0,Phone,0
INC0425108,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0427312,WZFAC11E712074,BHSF Corporate,0,Phone,0
INC0459309,Outlook,Baptist Outpatient Services,0,Phone,0
INC0462744,VPN,BHSF Corporate,0,Phone,0
INC0451388,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0422527,Active Directory,BHSF Corporate,0,Phone,0
INC0445620,6CM108056W - Z22N G2,South Miami Hospital,0,Phone,0
INC0461673,Active Directory,BHSF Corporate,0,Phone,0
INC0403923,MFA,Baptist Health South Florida,0,Phone,0
INC0438371,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0437304,VMware Horizon,BHMG North,0,Phone,0
INC0426714,Active Directory,BHSF Corporate,0,Phone,0
INC0447942,Cerner Millennium,,0,Phone,0
INC0415562,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0408664,Active Directory,BHMG North,0,Phone,0
INC0435773,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0397040,VMware Horizon,BHSF Corporate,0,Phone,0
INC0415680,Active Directory,BHSF Corporate,0,Phone,0
INC0419627,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0444805,Active Directory,,0,Phone,0
INC0459673,Invision Registration,"Bethesda Hospital, Inc",0,Phone,0
INC0425170,Active Directory,Homestead Hospital,0,Phone,0
INC0438882,WZ002B67836E7F,Mariners Hospital,0,Phone,0
INC0448698,Active Directory,BHSF Corporate,0,Phone,2
INC0444108,Greenway,BHMG North,0,Phone,0
INC0450252,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0423182,Print Server,Boca Raton Regional Hospital,0,Phone,0
INC0438733,VPN,BHSF Corporate,0,Phone,0
INC0437378,Active Directory,,0,Phone,0
INC0424450,MFA,BHSF Corporate,0,Phone,0
INC0404990,Provider - Cerner Issue,Baptist Outpatient Services,0,Phone,0
INC0396577,Active Directory,Baptist Health South Florida,0,Phone,0
INC0405030,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0414775,Cerner PowerChart Touch,Boca Raton Regional Hospital,0,Phone,0
INC0447538,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0437389,WebScheduler,Baptist Hospital of Miami,0,Phone,2
INC0412000,Outlook,BHMG North,0,Phone,3
INC0431166,Citrix Boca,,0,Phone,0
INC0403490,Soarian Financials,BHSF Corporate,0,Phone,0
INC0446975,Active Directory,BHSF Corporate,0,Phone,0
INC0452103,WZ6C02E06CA310,Miami Cancer Institute,0,Phone,0
INC0420683,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0404832,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0451348,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0438691,Cerner Millennium,Baptist Hospital of Miami,0,Phone,0
INC0441684,Cerner Millennium,,0,Phone,0
INC0410051,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0416542,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0417908,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0414232,Active Directory,,0,Phone,0
INC0450297,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0428182,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0394846,STAR,Boca Raton Regional Hospital,0,Phone,0
INC0424340,Active Directory,,0,Phone,0
INC0427912,PeopleSoft Portal,Homestead Hospital,0,Phone,0
INC0431732,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0428697,Citrix Boca,BHSF Corporate,0,Phone,0
INC0437601,Active Directory,BHSF Corporate,0,Phone,0
INC0409667,Active Directory,Miami Cancer Institute,0,Phone,0
INC0443430,MFA,BHSF Corporate,0,Phone,0
INC0432562,WZ98FA9BFC1405,Miami Cancer Institute,0,Phone,0
INC0414148,Cerner Millennium,Baptist Outpatient Services,0,Phone,0
INC0407623,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0415976,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0401828,Ansos,Baptist Outpatient Services,0,Self-service,0
INC0462738,Active Directory,,0,Phone,0
INC0410174,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0450746,Security Request,Doctors Hospital,0,Phone,0
INC0394253,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0444560,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0399318,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0396659,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0421628,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0450598,Active Directory,BHSF Corporate,0,Phone,0
INC0426492,WZ10E7C63D0C56,Baptist Health Medical Group,0,Phone,0
INC0401612,Outlook,"Bethesda Hospital, Inc",0,Phone,0
INC0451095,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0410146,Active Directory,BHSF Corporate,0,Phone,0
INC0420346,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0398570,OptiLink StaffRunner & PCSS,Boca Raton Regional Hospital,0,Phone,0
INC0441323,Active Directory,,0,Phone,0
INC0427363,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0461453,Cerner Millennium,Mariners Hospital,0,Phone,0
INC0406444,Active Directory,Fishermen's Community Hospital,0,Phone,0
INC0440482,Active Directory,Bethesda Hospital East,0,Phone,0
INC0416069,Citrix Access Gateway,Boca Raton Regional Hospital,0,Phone,0
INC0398192,WZ5405DB111571,Miami Cancer Institute,0,Phone,0
INC0403185,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0426594,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0442599,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0409589,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0442668,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0417161,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0432119,Active Directory,BHMG North,0,Phone,0
INC0447956,Active Directory,Miami Cancer Institute,0,Phone,0
INC0427473,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0416892,PeopleSoft Portal,Coral Springs Baptist Medical Plaza,0,Phone,0
INC0427649,Active Directory,BHSF Corporate,0,Phone,0
INC0407010,WZ186024A3E8E9,South Miami Hospital,0,Phone,0
INC0393784,Active Directory,Miami Cancer Institute,0,Phone,0
INC0394058,WZ98FA9B6EB60A,Baptist Hospital of Miami,0,Phone,0
INC0440273,Hardware Issue,Doctors Hospital,0,Phone,0
INC0438053,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0460533,OptiLink StaffRunner & PCSS,Boca Raton Regional Hospital,0,Phone,0
INC0459052,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0407620,Cerner Millennium,South Miami Hospital,0,Phone,0
INC0422738,Active Directory,,0,Phone,0
INC0422477,Active Directory,BHSF Corporate,0,Phone,0
INC0421998,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0456330,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0417567,Active Directory,BHSF Corporate,0,Phone,0
INC0399238,Active Directory,,0,Phone,0
INC0429969,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,0
INC0415459,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0394306,Outlook,Baptist Hospital of Miami,0,Phone,7
INC0402660,Hardware Move,South Miami Hospital,0,Phone,0
INC0426377,Active Directory,,0,Phone,0
INC0428555,Active Directory,Miami Cancer Institute,0,Phone,0
INC0414090,Active Directory,,0,Phone,0
INC0394189,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,0
INC0446871,Active Directory,BHSF Corporate,0,Phone,0
INC0434937,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0439037,ServiceNow,,0,Phone,0
INC0401289,Cerner Millennium,Baptist Hospital of Miami,0,Phone,0
INC0411784,Citrix Boca,BHSF Corporate,0,Phone,0
INC0440729,WebScheduler,South Miami Hospital,0,Phone,0
INC0437260,PeopleSoft - Accounts Payable,BHSF Corporate,0,Self-service,0
INC0398310,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0407101,ServiceNow,BHSF Corporate,0,Phone,0
INC0402698,VPN,BHSF Corporate,0,Phone,0
INC0409171,Network File Share,Baptist Outpatient Services,0,Phone,0
INC0444075,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0450774,PeopleSoft Portal,BHSF Corporate,0,Phone,0
INC0457388,Active Directory,South Miami Hospital,0,Phone,0
INC0440578,eCOS - Sorian Clinicals,Bethesda Hospital West,0,Phone,0
INC0420885,Outlook,Baptist Hospital of Miami,0,Phone,2
INC0457178,MFA,BHSF Corporate,0,Phone,0
INC0402844,Cerner Millennium Boca,Boca Raton Regional Hospital,0,Phone,0
INC0423475,Active Directory,BHSF Foundation,0,Phone,0
INC0452429,Active Directory,Homestead Hospital,0,Phone,0
INC0457577,WZF875A43B1311,Baptist Health South Florida,0,Phone,0
INC0423941,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0464016,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,0
INC0440462,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0437657,Citrix Boca,BHSF Corporate,0,Phone,0
INC0444196,Active Directory,BHMG North,0,Phone,0
INC0451890,Taleo Recruitment,Doctors Hospital,0,Phone,0
INC0444350,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0424293,Active Directory,BHSF Corporate,0,Phone,0
INC0426481,Cerner Millennium,,0,Phone,0
INC0396559,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0440033,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0400180,Citrix,Baptist Outpatient Services,0,Phone,0
INC0418615,eCOS - Sorian Clinicals,,0,Phone,0
INC0416731,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0456983,Active Directory,South Miami Hospital,0,Phone,2
INC0411257,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0406229,Active Directory,BHMG North,0,Phone,0
INC0445370,MFA,,0,Phone,0
INC0440428,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0419959,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0450941,Active Directory,BHSF Corporate,0,Phone,0
INC0462939,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0422620,MFA,BHSF Corporate,0,Phone,0
INC0401857,Outlook,Miami Cancer Institute,0,Phone,0
INC0438200,Pineapple Connect - Intranet,Miami Cancer Institute,0,Phone,0
INC0400272,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0391755,WZ002B67836AAD,BHSF Corporate,0,Phone,0
INC0410684,eCOS - Sorian Clinicals,,0,Phone,0
INC0425945,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0413507,Active Directory,Homestead Hospital,0,Phone,0
INC0462658,Active Directory,Miami Cancer Institute,0,Phone,0
INC0432038,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0458612,VPN,Baptist Outpatient Services,0,Phone,0
INC0426223,Active Directory,BHSF Corporate,0,Phone,0
INC0434758,MFA,South Miami Hospital,0,Phone,0
INC0413573,Ansos,Baptist Outpatient Services,0,Self-service,0
INC0408795,VPN,BHSF Corporate,0,Phone,0
INC0404723,Active Directory,BHSF Corporate,0,Phone,0
INC0416428,VPN,Boca Raton Regional Hospital,0,Phone,0
INC0419541,MFA,Baptist Hospital of Miami,0,Phone,0
INC0397275,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0446719,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
